glottocode	name	latitude	longitude	iso
yamo1248	Yamofowe			
yamp1242	Yamphu	27.6322	87.0441	ybi
yamp1243	Yamphe	27.6069	87.1309	yma
yamp1244	Yamphuic			
yamu1239	Yamur			
yana1258	Yanacona			
yana1267	Yanadi			
yana1268	Yanaba			
yana1269	Yanagawa-ben			
yana1270	Yana (Mossi)			
yana1271	Yana	39.2769	-121.608	ynn
yana1272	Chaupihuaranga Quechua	-10.4929	-76.5314	qur
yana1273	Yanomama			
yand1251	Yanda	-21.23270508	140.5134756	yda
yand1252	Yandruwandhic			
yand1253	Yandruwandha	-28.4744	140.583	ynd
yand1255	Yanda-Bondum-Tebul			
yand1256	Yanda-Ana			
yand1257	Yanda Dom Dogon	14.63	-3.15	dym
yand1258	Yandime			
yand1259	Yandapo			
yand1260	Yandangic			
yand1261	Yandjibara	-24.746981	145.647382	xyb
yane1238	Yanesha'	-10.5454	-75.315	ame
yang1286	Yang Zhuang	23.091864	106.393188	zyg
yang1287	Yangmanic			
yang1288	Yangman	-14.4964	132.52	jng
yang1289	Yango	2.81523	19.0108	yng
yang1290	Yangkam	9.44956	10.2881	bsx
yang1291	Yangonda			
yang1292	Yangho	-1.92218	13.0213	ynh
yang1293	Nuasue	4.41971	11.0277	yav
yang1294	Yangum-Ambrak			
yang1295	Yangum Gel	-3.53	142.45	ygl
yang1296	Yangum Mon	-3.55	142.527	ymo
yang1297	Yangum Dey	-3.51156	142.48152	yde
yang1298	Yangulam	-5.52697	145.858	ynl
yang1299	Yangeborong			
yang1300	Yangkolen			
yang1301	Yangbye	18.524	94.2543	ybd
yang1302	Yangkam-Tarok-Pe			
yang1303	Yangum			
yang1304	Yangliu	25.22482	99.046326	
yang1305	Yangathimri	-12.032	141.846	tjj
yang1306	Yangzhou Mandarin	32.4171449	119.209227	
yang1307	Yangjiang	21.7895612	111.966667	
yang1308	Yanga (Australia)			
yang1309	Yangon Myanmar Sign Language	16.78599	96.13867	ysm
yang1310	Yangchun Pai Yao	22.3292	111.5972	
yank1247	Yankunytjatjara	-26.4064	133.577	kdd
yann1237	Nhangu	-12.0853	134.877	jay
yann1238	Yan-nhangu			
yano1261	Yanomamö	1.67967	-64.8781	guu
yano1262	Yanomám	2.48999	-62.8522	wca
yano1263	Yanomae			
yano1264	Yanomam das Serras Norte			
yano1265	Yanomami Ocidental Sul			
yano1266	Yanomam-Yaroame			
yano1267	Yanomam-Yanimamo			
yano1268	Yanomamic			
yano1269	Yãnoma	1.3021	-62.3009	
yanr1238	Yanrakinot			
yans1239	Yansi	-3.8231	18.2341	yns
yans1241	Yans Nkara			
yant1237	Yanta			
yany1243	Yanyuwa	-15.7621	136.055	jao
yanz1241	Yanzhou			
yaoa1238	Yao'an Lolopho			
yaoa1239	Yaio	10.125673	-61.810199	
yaoi1234	Yaoic			
yaoo1241	Yao	-13.6119	35.2387	yao
yaos1235	Yaosakor Asmat	-5.61024	138.582	asy
yaou1238	Yaouré	6.95282	-5.57851	yre
yape1248	Yapese	9.55811	138.125	yap
yape1249	Yapen			
yape1250	Yapesic			
yapo1244	Yapoma			
yapo1245	Yapo			
yapo1246	Yapoa			
yaps1238	Yapsi-Taja			
yapu1240	Yeri	-3.47256	142.436	yev
yaqa1245	Yaqayic			
yaqa1246	Yaqay	-6.66632	139.249	jaq
yaqu1250	Yaquina			
yaqu1251	Yaqui	29.9446	-110.681	yaq
yara1249	Yaran			
yara1250	Yarawata	-4.93943	145.454	yrw
yara1251	Yarahuuraxi-Capanapara			
yara1253	Yaraldi-Keramin-Yitha			
yara1254	Yaraldi	-35.5756	139.20543	
yara1255	Yarandi			
yara1256	Yarawata-Parawen-Ukuriguma			
yard1234	Yardliyawarra	-29.79543	141.77353	yxl
yare1248	Yareba	-9.50651	148.605	yrb
yare1249	Yareni Zapotec	17.3406	-96.7052	zae
yare1250	Yareban			
yare1251	Yareba-Bariji-Nawaru			
yari1235	Yarí	1.43017	-74.3715	yri
yari1242	Yari			
yari1243	Yari-Yari			
yark1238	Yarkhun			
yarl1236	Yarli	-29.49049805	140.9591946	
yarl1237	Yarli-Baagandji			
yarl1238	Yarluyandi	-25.83705	139.58436	yry
yaro1235	Yaroame	1.720201	-62.230225	yro
yars1234	Yarsun	-2.21222	139.472	yrs
yaru1254	Ngandangara			
yaru1255	Yarumá	-11.6333	-52.8	
yaru1256	Yaru Quechua			
yaru1257	Yaru	-10.25	-62.0	
yasa1241	Yasa-Kombe			
yasa1242	Yasa	2.06043	10.678	yko
yasi1237	Yasin			
yasi1244	Yasin (Indo-European)			
yasi1245	Yasile			
yaso1238	Yaso			
yass1240	Yassuku			
yass1241	Yassum			
yasu1238	Yasuji			
yate1241	Yatê			
yate1242	Yatee Zapotec	17.2888	-96.198	zty
yati1238	Yatini			
yats1234	Yatsi			
yatu1237	Ya-Tuka			
yaty1238	Yatye-Akpa			
yatz1235	Yatzachi Zapotec	17.1869	-96.284	zav
yaul1241	Ulwa (Papua New Guinea)	-4.39912	143.993	yla
yaum1237	Yau-Nungon	-6.08274	146.841	yuw
yaum1238	Yauma	-15.821495	21.881345	yax
yaun1239	Yaunde-Fang (A.70)			
yaur1239	Yaur	-3.32519	134.879	jau
yaur1240	Yaur-Yerisiam			
yaur1241	Yauru			
yaus1235	Yau (Sandaun Province)	-3.52064	142.04228	yyu
yaut1235	Yautepec Zapotec	16.44147	-95.92825	zpb
yauy1235	Yauyos Quechua	-12.62	-75.7	qux
yauy1236	Yau-Yis			
yava1251	Yavatmal			
yava1252	Yavapai			
yavi1244	Yavitero-Pareni	2.924844	-67.438886	yvt
yavi1245	Yavitero			
yawa1258	Yawarawarga	-26.7334	140.871	yww
yawa1259	Yawa-Saweru			
yawa1260	Yawanawa	-8.87563	-71.8199	ywn
yawa1261	Yawalapití	-12.5104	-53.4236	yaw
yawa1262	Yawaperi			
yawd1234	Yawdanchi			
yawe1241	Yaweyuha	-6.1868	145.359	yby
yawi1238	Yawiyo	-4.58133	142.112	ybx
yawi1239	Yawijibaya	-15.348087	124.529665	jbw
yawu1237	Yawu			
yawu1243	Yawuric			
yawu1244	Yawuru	-18.004	122.693	ywr
yaww1238	Yaw	21.6	94.8333	
yaxi1234	Yaxian			
yayg1236	Yaygir	-29.686722970453	153.18784362556	xya
yazd1240	Judeo-Yazdi	31.8972	54.3678	
yazd1241	Yazdi-Kermani-Nayini			
yazg1240	Yazgulyam	38.2801	71.565	yah
yazo1238	Yazori			
yeci1238	Yeci			
yecu1235	Yecuatla Totonac	20.1765	-96.8741	tlc
yeee1239	Ye			
yeei1238	Yans Bagata			
yega1243	Yega			
yegh1238	Yeghe			
yeii1239	Yei	-7.87489	140.863	jei
yeiz1235	Yei Zhuang			
yeji1238	Yeji			
yekh1238	Yekhee	7.10204	6.44919	ets
yeko1240	Yekora	-7.86248	147.463	ykr
yeko1241	Yekooche			
yela1238	Yela-Kela	-2.46204	22.5891	yel
yela1239	Yela (Democratic Republic of Congo)			
yele1238	Yelelihre			
yele1255	Yele	-11.3796	154.127	yle
yeli1239	Yelinda			
yell1247	Yellow River			
yelm1242	Southern Yelmek	-7.93	139.32	jel
yelo1242	Yelong			
yelo1243	Yalaku	-4.09907	142.808	ylg
yemb1245	Yembana			
yemb1246	Yemba	5.47421	10.0214	ybb
yeme1237	Yemeni Sign Language	15.354531	44.200281	
yemn1234	Yemne-Kimbi			
yems1235	Yemsa	7.79821	37.4412	jnj
yend1240	Yendang (Retired)	9.0159	12.1396	yen
yend1241	Yendang	9.0	11.8	ynq
yeng1244	Yengono			
yeni1236	Yeniche	48.2483	8.47267	yec
yeni1251	Yenisey Turkic			
yeni1252	Yeniseian			
yeni1253	Yeni	6.48954	11.5392	yei
yeni1256	Sayan-Yenisei Turkic			
yeni1257	Yenisei Runiform Turkic			
yera1243	Yerakai	-4.28828	142.947	yra
yerb1234	Yerbogachon			
yere1242	Yerevan			
yere1243	Yeretuar	-3.01713	134.656	gop
yerg1242	Yergyuch			
yeri1239	Yeri Waali			
yerj1238	Yerjungkhu Boli			
yero1238	Yerong-Southern Buyang	23.342	105.754	yrn
yeru1240	Yerukula	17.3702	81.9748	yeu
yeru1241	Yarim			
yeru1242	Yerukula-Korava-Kaikadi			
yerw1238	Yerwa			
yesk1239	Nyankpa	9.05454	7.97913	yes
yess1239	Yessan-Mayo	-4.15721	142.574	yss
yetf1238	Yetfa	-4.05884	140.653	yet
yeva1238	Yevanic	31.801	35.1084	yej
yewe1238	Yewena-Yongsu			
yewu1238	Yewu			
yeyi1239	Yeyi	-18.9178	23.6088	yey
yezh1234	Yezhi			
yidd1241	Yiddish Sign Language	31.7342	34.7818	yds
yidg1239	Yidgha-Munji			
yidg1240	Yidgha	36.014	71.5077	ydg
yidi1249	Yidinic			
yidi1250	Yidiñ	-17.1332	145.876	yii
yidi1251	Yidinich			
yiid1234	Yii Dan			
yiij1234	Yiiji			
yila1234	Vernacular Atayalic Japanese	24.381274	121.574283	ycr
yili1247	Yi-Liu			
yili1248	Yili			
yili1249	Yiligele			
yill1241	Yil	-3.46501	142.178	yll
yima1235	Yimas-Alamblak-Pidgin	-4.94491	143.700473	
yima1243	Yimas	-4.71731	143.572	yee
yima1244	Yimas-Arafundi-Pidgin	-4.883724	143.673827	
yima1245	Yimas-Karawari Pidgin	-4.639499	143.562895	
yima1246	Yimas-Iatmul Pidgin	-4.295923	143.419463	
yima1247	Yimas-based pidgin			
yimc1239	Yimchingric			
yimc1240	Yimchungru Naga	25.7675	94.8087	yim
yimc1241	Yimchungru			
yimi1234	Yimidhirr-Yalanji-Yidinic			
yimi1235	Yimin-Bel			
yinb1236	Yinbaw Karen	19.0383	97.2134	kvu
yinc1238	Yinchia	20.0833	97.9166	yin
yinc1239	Yinchuan Mandarin	38.546662	106.240082	
yind1246	Yindi			
yind1247	Yindjibarndi	-21.5379	117.001	yij
yind1248	Yindjilandji	-19.24252	137.5894	yil
yind1249	Yindjibarndi-Kurrama			
yine1238	Yine	-11.1086	-73.3087	pib
yine1239	Yineic			
ying1246	Ying-Yi			
ying1247	Yinggarda	-25.4446	115.58	yia
ying1248	Yinglish			yib
ying1249	Yingshan Mandarin	30.7462984	115.3468074	
yinh1234	Yinhawangka	-22.9178	117.5628	ywg
yint1235	Yintale Karen	18.9378	97.3368	kvy
yinu1238	Yinuo Yi			
yinw1236	Yinwum	-12.52068956	142.7036225	yxm
yira1239	Yirandhali	-20.65810118	143.9625916	ljw
yira1240	Yira			
yira1241	Yirawirung			
yiry1245	Yir-Yoront	-15.1117	141.767	yiy
yiry1246	Yiryo			
yish1238	Yishengzha Yi			
yiss1240	Yis	-3.57371	141.88	yis
yith1234	Yitha Yitha	-33.89	144.22	xth
yiwo1237	Yiwom	8.97395	9.78757	gek
yixi1234	Yixian			
yiyu1234	Yi-Yuan			
yizu1234	Yizue			
yoan1239	Yoangen			
yoba1237	Yoba	-10.2167	149.283	yob
yoco1235	Yocoboué Dida	5.40126	-5.12242	gud
yofo1238	Yofo			
yoga1237	Yogad	16.7015	121.718	yog
yogl1238	Yoglei			
yogy1234	Yogyakarta Sign Language	-7.800018	110.368664	
yoho1239	Yohoraa			
yoid1240	Yoidik	-4.94044	145.758	ydk
yoka1242	Yokan			
yoka1243	Yokari			
yoke1238	Yoke	-1.68798	138.028	yki
yoke1239	Yoke-Pauwi			
yoko1234	Yokohama Pidgin			
yoku1254	Yoku			
yoku1255	Yokutsan			
yoku1256	Northern Yokuts	36.3167	-119.721	yok
yola1237	Yola			
yolm1234	Yolmo-Kagate			
yoln1234	Yolngu Sign Language	-12.283333	136.816667	ygs
yolo1240	Yolox Chinanteco			
yolo1241	Yoloxochitl Mixtec	16.8059	-98.6293	xty
yomb1244	Yombe	-5.1263	12.9657	yom
yomb1245	Yombe (Tumbuka)			
yomb1246	Yombiro Lele			
yomm1242	Yom	9.87186	1.81099	pil
yomm1243	Yom (Bedjond)			
yomn1239	Yom-Nawdm			
yomu1239	Yomud			
yona1240	Yonago-ben			
yona1241	Yonaguni	24.44997	122.99075	yoi
yonc1234	Yoncalla	43.568	-123.466	sxk
yone1237	Yonezawa			
yong1270	Narua	27.8	100.9	nru
yong1271	Yongyasha			
yong1272	Yongkuk			
yong1273	Yongjiang			
yong1274	Yongnan-Yongbei			
yong1275	Yongnan Zhuang	22.8	108.0	zyn
yong1276	Yongbei Zhuang	23.1	108.15	zyb
yong1277	Yong	18.38726	98.97646	yno
yong1278	Yongren			
yong1279	Yongo			
yong1280	Yonggom	-6.42956	141.213	yon
yong1281	Yongomugi			
yong1282	Yongolei			
yong1283	Yonggu Biao	23.71539	112.07482	
yong1284	Yongding			
yong1285	Yong-Quan			
yong1286	Yongxun			
yong1287	Yonghe Qiang			
yong1288	Yongning Na			
yoni1238	Yoni			
yoom1238	Yoombi-Congo			
yoon1234	Yoon Dan			
yooo1238	Yoo			
yopn1238	Yopno	-5.94085	146.661	yut
yora1241	Yora	-11.3704	-72.0409	mts
yori1237	Yori			
yorn1234	Yorno So			
yoro1242	Yoro			
yoro1243	Yoron	27.0407	128.428	yox
yort1237	Yorta Yorta	-35.9	145.01	xyy
yoru1244	Yoruboid			
yoru1245	Yoruba	7.15345	3.67225	yor
yoru1246	Yoruba Sign Language	7.15	3.66	
yosa1234	Yos	25.4364	95.7566	yos
yoso1238	Yosoñama	17.427198	-97.772669	
yoso1239	Yosondúa Mixtec	16.874	-97.579	mpm
yott1234	Yotti	9.160993	11.672759	yot
youg1234	Youga So			
youj1238	Youjiang Zhuang	23.75	106.9	zyj
youl1235	Youle Jinuo	22.0473	101.057	jiu
youn1235	Younuo Bunu	25.7638	110.474	buh
yout1234	Yout Wam	-5.8354	146.5823	ytw
yoyy1238	Yoy	17.6215	104.785	yoy
yoza1238	Yoza			
yozg1234	Yozgat			
yrap1237	Yrapa			
yrep1238	Yrepo			
yrew1238	Yrewe			
yuag1237	Yuaga	-20.5664	164.51	nua
yuan1241	Yuan			
yuan1242	Yuanjiang-Mojiang Yi			yym
yuan1243	Yuanling			
yuan1245	Yuanic			
yuat1252	Yuat			
yuca1236	Yucatec Maya Sign Language	20.5	-89.0	msd
yuca1252	Yucatecan			
yuca1253	Yucatec-Lacandon			
yuca1254	Yucatec Maya	18.7757	-88.9567	yua
yuca1256	Yucatecan Spanish			
yuch1247	Yuchi	35.75	-86.75	yuc
yuci1234	Yuci Mandarin	37.6394177	112.5650222	
yucu1249	Yucuhiti	17.03036	-97.782372	
yucu1250	Yucuañe Mixtec	17.2832	-97.4285	mvg
yucu1251	Yucu Ñuti	17.63409	-97.89151	
yucu1252	Caqueta			
yucu1253	Yucuna	-0.76075	-71.0033	ycn
yucu1254	Yucunicoco Mixtec	17.237432	-97.918183	
yucu1256	Yucuane-Teita			
yudj1234	Yudjá Moderno			
yudj1235	Yudjá Setentrional			
yueb1238	Yuebei			
yuec1235	Yue Chinese	23.0	113.0	yue
yueh1236	Yuehai			
yuep1234	Yue-Pinghua			
yuet1238	Meixian	24.3522958	115.8903375	
yuey1234	Yueyang			
yuez1238	Yuezhong			
yuga1242	Yugambalic			
yuga1243	Yugambal-Bigambal			
yuga1244	Yugambal	-27.803	153.082	yub
yugh1239	Yugh	60.8778	89.7479	yug
yugh1240	Yugh (Retired)	60.87784	89.74791	yuu
yugo1238	Yugoslavian Sign Language	45.3912	17.5193	ysl
yugo1239	Yugoslav Sign			
yugu1248	Yugui			
yugu1249	Yugumbir			
yugu1250	Yugul			ygu
yuhu1238	Yuhup	0.2485	-69.8079	yab
yuin1242	Yuin			
yuin1243	Yuin-Kuri			
yuka1240	Malyj Anjuj Omok	68.051787	162.958525	omk
yuka1259	Yukaghir			
yuki1242	Yuki-Wappo			
yuki1243	Northern Yukian	39.8389	-123.296	yuk
yuki1244	Yuki			
yukp1241	Yukpa	9.67534	-73.0557	yup
yukp1242	Opon-Yukpan			
yukp1243	Yukpan			
yuku1243	Yukuben	6.9183	9.9777	ybl
yuku1244	Yukubenic			
yuku1245	Yukuna of Miritiparaná			
yulp1238	Yulparitja			
yulp1239	Yulparija	-18.923519	122.370316	
yulu1243	Yulu-Binga	8.04124	23.6166	yul
yuma1250	Yuman			
yung1254	Yungur-Voro			
yung1255	Yunguillo-Condagua			
yung1256	Yungay			
yunl1238	Yunlong	25.9223745	99.0352884	
yupi1267	Yupik			
yupi1268	Yupiltepequic			
yupn1242	Yupna			
yupu1234	Yupua-Siriano-Desano			
yupu1235	Yuputhimri	-12.004	141.847	
yuqu1240	Yuqui	-16.7875	-64.9438	yuq
yura1255	Yuracaré	-16.7479	-65.1224	yuz
yura1256	Yurats			rts
yuri1250	Yuri			
yurm1239	Yurmaty			
yuro1248	Yurok	41.3262	-123.824	yur
yurt1234	Yurt Tatar			
yuru1243	Yurumanguí	3.436864	-76.522636	
yuru1261	Yürük			
yuru1262	Jurunic			
yuru1263	Yurutí	0.735585	-69.6955	yui
yuru1264	Yuru	-19.836	147.361	ljx
yusu1238	Yusufzai			
yuta1239	Yuta			
yuta1240	Yutanduchi Mixtec	17.0311	-97.2293	mab
yuul1239	Yuulngu			
yuuu1238	Yu			
yuuy1234	Yuu-Yuu			yxu
yuwa1242	Yuwaalaraay	-29.758184	147.923684	
yuwa1243	Yuwaalayaay			
yuwa1244	Hoti	5.63879	-65.4267	yau
zaaa1238	Zaa			
zaac1238	Zaachila			
zaac1239	Zaachila Zapotec	17.00245	-96.82337	ztx
zaar1253	Zaar			
zaba1237	Zabana	-7.74311	158.753	kji
zabo1238	Zabolotny			
zaca1240	Zacatepec			
zaca1241	Zacatlán-Ahuacatlán-Tepetzintla Nahuatl	20.0581	-97.8974	nhi
zaca1242	Zacatepec Chatino	16.08	-97.3069	ctz
zadi1238	Zadie			
zafi1234	Zafisoro			
zaga1238	Zagaran Mran			
zagh1240	Beria	17.4842	23.4626	zag
zagn1241	Zagne			
zagn1242	Zagna			
zagu1235	Xoraxane			
zain1238	Zainal			
zaiw1241	Zaiwa	24.1726	98.3643	atb
zaka1239	Zakataly			
zakh1242	Zakho Kurdish			
zakh1243	Zakhring	28.129	97.022	zkr
zakh1247	Zakho (Lishana Deni)			
zakh1248	Zakhchin			
zaki1238	Zaki			
zaks1239	Zakshi	9.73333	9.23333	
zaks1240	Zakse-Saya			
zala1239	Zalavaria Koli			
zala1240	Zala			
zala1251	Zalidva			
zala1252	Zaladeva			
zama1238	Zaman			
zamb1239	Zambian Sign Language	-15.5134	28.9898	zsl
zamb1243	Zamboangueño			
zamb1244	Zambezi Hook			
zamb1245	Zamba	1.25	18.3	
zamf1238	Zamfarawa			
zamr1238	Zamre			
zamu1243	Zamucoan			
zamu1244	Zamuco-Ayoreo			
zamu1245	Zamuco	-18.910444	-59.439698	
zana1238	Zanaki	-2.26367	34.0542	zak
zand1246	Zandic			
zand1247	Zande-Nzakara			
zand1248	Zande	4.62047	26.7157	zne
zang1248	Zangskari	33.2397	77.4013	zau
zang1249	Zan Gula	10.5885	19.1416	zna
zang1250	Zanga			
zang1251	Zang			
zang1255	Zangwal	10.2284	9.74694	zah
zang1256	Zangane			
zani1235	Zaniza Zapotec	16.6804	-97.2876	zpw
zanj1238	Zanjan			
zanj1239	Zanjan Turkic			
zank1234	Zan-Kulaalic			
zann1245	Zan			
zann1246	Zan (Chad)			
zanu1238	Zanem			
zaol1234	Zaolzie			
zaom1234	Zaominic			
zaor1238	Zaore			
zapa1251	Zaparoan			
zapa1252	Zaparo-Abishira			
zapa1253	Záparo	-1.99871	-76.364	zro
zapa1254	Zapacu			
zapo1435	Zapotitlán Tablas			
zapo1436	Zapotecan			
zapo1437	Zapotec			zap
zapo1438	Zapotitlán			
zaqa1241	Zaqatala (Turkic)			
zaqa1242	Zaqatala			
zara1246	Zarama			
zara1247	Zaramo	-6.87705	38.9258	zaj
zara1248	Zara			
zara1252	Bu (Zaranda)	10.28	9.57	zbu
zard1234	Zardayana			
zarg1238	Zargari			
zari1242	Zari	9.71269	9.40332	zaz
zari1243	Zaria Fulfulde			
zarm1239	Zarma	12.8554	2.41173	dje
zarm1240	Zarma-Kaado-Dendi			
zarm1241	Djerma			
zarp1238	Zarphatic	45.5627	4.38771	zrp
zauz1238	Zauzou	26.4572	98.8634	zal
zaye1235	Lahta-Zayein Karen	20.16	96.908	kxk
zayo1238	Zaghloli			
zays1235	Zayse-Zergulla	5.83747	37.3409	zay
zays1236	Zayse			
zayy1238	Zay	8.01148	38.8258	zwa
zaza1245	Zazao	-8.18719	159.255	jaj
zaza1246	Zaza			zza
zaza1247	Zazao-Blanga			
zbua1234	Zbu	32.1506	101.7048	
zeba1237	Zebak			
zebi1238	Zebie			
zeem1242	Zeem	10.1464	9.2826	zem
zeem1243	Zeemic			
zeeu1238	Zeeuws	51.4981	3.85428	zea
zeeu1239	Zeeuwic			
zefr1234	Zefra'i	32.80592	52.11667	
zemb1238	Zemba	-17.2958	13.4424	dhm
zeme1240	Zeme Naga	25.3499	93.6463	nzm
zeme1241	Zemeic			
zemg1234	Zemgalian			xzm
zemi1238	Zemiaki	34.888325	70.751132	
zena1237	Zenag	-6.93858	146.546	zeg
zena1248	Zenaga	16.82	-16.1711	zen
zena1250	Zenatic			
zena1251	Zenag-Patep			
zent1234	Zentral-Limburgisch			
zent1235	Zentralhessisch			
zenz1235	Zenzontepec Chatino	16.52799	-97.45546	czn
zerg1235	Zergulla			
zerq1234	Zerqet			
zeta1234	Zeta-Raška			
zeza1238	Zezagi			
zezu1238	Zezuru			
zhab1238	Zhaba	30.7416	100.983	zhb
zhan1239	Zhangzhung	31.066667	81.3125	xzh
zhan1240	Zhangping-Longyan	25.283333	117.416667	
zhan1241	Zhangzhungic			
zhen1239	Zhenan Min			
zhen1240	Zhenfeng Gelao			
zhen1241	Zhengzhou Mandarin	34.807715	113.639374	
zhen1242	Zhenghe	25.2474987	119.2778522	
zhim1238	Zhimomi			
zhir1238	Zhire	9.55	7.93	zhi
zhir1241	Zhiric			
zhoa1238	Zhoa	6.53614	10.16651	zhw
zhon1235	Zhongu	32.43582	103.44179	
zhon1236	Zhongyuan			
zhon1237	Zhongguo Hanyu			
zhon1238	Zhongshan Min			
zhon1239	Zhongshan			
zhon1240	Zhongukhok			
zhou1234	Zhoucheng	25.8958633	100.0987848	
zhou1235	Zhoushan			
zhuo1234	Zhuoni			
ziaa1250	Zia	-7.95814	147.579	zia
ziaa1251	Zia (United States)			
zial1235	Zialo	8.43	-9.51	zil
ziba1238	Ziba			
zibi1241	Zibirkhalin			
zibi1242	Zibiao			
zidi1238	Zidim			
ziem1238	Ziema			
zigu1242	Zigula	-5.61864	38.4114	
zigu1243	Zigua-Nguu			
zigu1244	Zigula-Mushungulu	-5.61864	38.41138	ziw
zihu1238	Zihuateutla Totonac			
zila1239	Zilacayotitlán			
zilm1238	Zilmamu			
zilo1238	Zilo			
zilo1241	Ziloj			
zima1244	Zimakani	-7.3701	141.452	zik
zimb1235	Zimbabwe School Sign			
zimb1247	Zimbabwe Sign Language	-17.9128	31.0216	zib
zimb1248	Zimbabwe Community Sign			
zimb1251	Zimba	-4.013	26.6083	zmb
zina1234	Zina			
zina1239	Zinacantec family homesign	16.7566	-92.7175	
zinn1239	Zing			
zinz1238	Zinza	-2.64132	32.1755	zin
ziog1238	Ziogba			
zipi1234	Zipiajo			
zira1238	Zirak-Boli			
zire1240	Zire	-21.6544	165.482	sih
zire1244	Zirenkel	12.2275	18.5374	zrn
ziri1239	Ziriya	10.5218	8.72792	zir
zirk1234	Zir Kuh			
zith1239	Zithung			
ziwe1239	Ziwe			
ziye1234	Ziyema			
zizi1238	Zizilivakan	10.4689	13.5233	ziz
zlar1234	Zlarong	29.783701	98.135713	
zlen1238	Zlenge			
zodi1234	Zodi			
zoee1240	Zo'é	-1.77208	-55.50746	pto
zoee1241	Zoe-Emerillon			
zohr1238	Zohri			
zokh1238	Zokhuo	23.8	104.8	yzk
zokh1239	Zokhua			
zoli1238	Zoli			
zong1241	Zongke			
zong1242	Zongbi			
zong1243	Zongozotl			
zoog1238	Zoogocho Zapotec	17.2016	-96.3433	zpq
zoog1239	Zoogocho			
zooo1239	Zo			
zoqu1261	Zoque			
zoro1242	Zoroastrian Yazdi	31.8161	54.4469	gbz
zoro1243	Zorotua			
zoro1244	Zoró	-10.173	-59.456	
zoro1245	Zoroastrian Dari			
zotu1235	Zotung Chin	22.5298	93.29	czt
zouu1235	Zou	24.0649	93.9253	zom
zoya1238	Zoyaltitla			
zrna1234	Zərnava			
zuar1239	Zuara-Sened			
zuba1238	Zubaki			
zuba1242	Zubair-Faau Arabic			
zuhu1238	Zuhuzuho			
zuks1238	Zuksun			
zula1234	Zula Tigre			
zula1235	Zula	-4.584	26.74	zla
zulg1242	Zulgo-Gemzek	10.827	14.0578	gnd
